District ID,District Name,Grade,Gender,Total students assessed,Total students achieving HFZ at least once,Percentage achieving HFZ at least once,Total not achieving HFZ on any assessment,Percentage not achieving HFZ on any assessment,Total achieving HFZ exactly once,Total % achieving HFZ exactly once,Total achieving HFZ twice,Total % achieving HFZ twice,Total achieving HFZ  three times,Total % achieving HFZ  three times,Total achieving HFZ four times,Total % achieving HFZ four times,Total achieving HFZ five times,Total % achieving HFZ five times,Total achieving HFZ more than 5 times,Total % achieving HFZ more than 5 times
22901.0,ALPINE ISD,5.0,Boys,34.0,34.0,100.0,,,1.0,2.94118,2.0,5.88235,4.0,11.7647,8.0,23.5294,12.0,35.2941,7.0,20.5882
22901.0,ALPINE ISD,6.0,Girls,33.0,33.0,100.0,,,,,2.0,6.06061,2.0,6.06061,3.0,9.09091,8.0,24.2424,18.0,54.5455
22901.0,ALPINE ISD,6.0,Boys,41.0,39.0,95.122,2.0,4.87805,1.0,2.43902,4.0,9.7561,6.0,14.6341,10.0,24.3902,13.0,31.7073,5.0,12.1951
22901.0,ALPINE ISD,7.0,Girls,39.0,39.0,100.0,,,2.0,5.12821,3.0,7.69231,,,2.0,5.12821,9.0,23.0769,23.0,58.9744
22901.0,ALPINE ISD,7.0,Boys,32.0,32.0,100.0,,,,,3.0,9.375,7.0,21.875,6.0,18.75,7.0,21.875,9.0,28.125
22901.0,ALPINE ISD,8.0,Girls,31.0,31.0,100.0,,,,,2.0,6.45161,5.0,16.129,1.0,3.22581,9.0,29.0323,14.0,45.1613
22901.0,ALPINE ISD,8.0,Boys,42.0,42.0,100.0,,,,,1.0,2.38095,5.0,11.9048,14.0,33.3333,15.0,35.7143,7.0,16.6667
22901.0,ALPINE ISD,9.0,Girls,33.0,33.0,100.0,,,,,1.0,3.0303,4.0,12.1212,6.0,18.1818,8.0,24.2424,14.0,42.4242
22901.0,ALPINE ISD,9.0,Boys,28.0,28.0,100.0,,,1.0,3.57143,1.0,3.57143,,,5.0,17.8571,4.0,14.2857,17.0,60.7143
22901.0,ALPINE ISD,10.0,Girls,29.0,29.0,100.0,,,,,1.0,3.44828,4.0,13.7931,8.0,27.5862,11.0,37.931,5.0,17.2414
22901.0,ALPINE ISD,10.0,Boys,34.0,34.0,100.0,,,,,,,3.0,8.82353,11.0,32.3529,8.0,23.5294,12.0,35.2941
22901.0,ALPINE ISD,11.0,Girls,30.0,29.0,96.6667,1.0,3.33333,1.0,3.33333,1.0,3.33333,2.0,6.66667,6.0,20.0,11.0,36.6667,8.0,26.6667
22901.0,ALPINE ISD,11.0,Boys,27.0,27.0,100.0,,,1.0,3.7037,1.0,3.7037,1.0,3.7037,2.0,7.40741,16.0,59.2593,6.0,22.2222
22901.0,ALPINE ISD,12.0,Girls,21.0,21.0,100.0,,,,,1.0,4.7619,2.0,9.52381,5.0,23.8095,11.0,52.381,2.0,9.52381
22901.0,ALPINE ISD,12.0,Boys,24.0,24.0,100.0,,,1.0,4.16667,,,2.0,8.33333,3.0,12.5,12.0,50.0,6.0,25.0
